,product_id,composition,fit,product_safety,size,sustainable,product_name,product_price,color_name,style_id,color_id,scrapy_datetime
1,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
0,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
1,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
0,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
1,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
0,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
1,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
0,0811993024,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
1,0811993024,Cotton 100%,Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
0,0811993025,Cotton 100%,Regular fit,"",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
1,0811993025,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
0,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
1,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
0,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
1,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
0,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
1,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
0,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
1,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
0,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
1,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
0,0993887002,"Cotton 77%, Polyester 21%, Elastane 2%",Regular fit,,"The model is 189cm/6'2"" and wears a size 32/32",Recycled polyester 21%,"
							  Hybrid Regular Denim Joggers",39.99,Denim blue,0993887,002,2021-10-09 11:57:22
1,0993887002,"Cotton 77%, Polyester 21%, Elastane 2%",Regular fit,,"The model is 189cm/6'2"" and wears a size 32/32",Recycled cotton 20%,"
							  Hybrid Regular Denim Joggers",39.99,Denim blue,0993887,002,2021-10-09 11:57:22
0,0993887001,"Cotton 77%, Polyester 21%, Elastane 2%",Regular fit,,,Recycled polyester 21%,"
							  Hybrid Regular Denim Joggers",39.99,Denim blue,0993887,001,2021-10-09 11:57:22
1,0993887001,"Cotton 77%, Polyester 21%, Elastane 2%",Regular fit,,,Recycled cotton 20%,"
							  Hybrid Regular Denim Joggers",39.99,Denim blue,0993887,001,2021-10-09 11:57:22
0,0993887004,"Cotton 79%, Polyester 20%, Elastane 1%",Regular fit,,,Recycled polyester 20%,"
							  Hybrid Regular Denim Joggers",39.99,Black,0993887,004,2021-10-09 11:57:22
1,0993887004,"Cotton 79%, Polyester 20%, Elastane 1%",Regular fit,,,Recycled cotton 20%,"
							  Hybrid Regular Denim Joggers",39.99,Black,0993887,004,2021-10-09 11:57:22
